Id,product_name,categories_tags
1672,Le brie crÃ©meux et goÃ»teux Ã  point,fr:brie
1673,Le Bleu,
1674,La BÃ»che Fondante - Format Familial,"en:cheeses,en:dairies,fr:fromages-de-chevre"
1675,ChaussÃ©e aux Moines,"en:cheeses,en:dairies,fr:fromage-au-lait-de-vache-pasterise"
1676,Emmental Coeur de meule,"en:french-cheeses,en:cow-cheeses,en:cheeses,en:dairies,fr:emmentals-francais,en:emmentaler,fr:fromages-a-pate-pressee-cuite"
1677,Emmental rÃ¢pÃ© fondant,"fr:fromages-rapes,en:cow-cheeses,en:cheeses,en:dairies,fr:emmentals-rapes,en:emmentaler,fr:fromages-a-pate-pressee-cuite"
1678,Camembert de Campagne,"fr:camemberts,en:cow-cheeses,fr:fromages-a-pate-molle-a-croute-fleurie,en:cheeses,en:dairies,fr:fromages-pasteurises"
1679,La bÃ»che fondante,"fr:fromages-de-chevre,en:cheeses,en:dairies,fr:fromages-pasteurises"
1680,"Le 3 Saveurs, tomme de caractÃ¨re, emmental, mozzarella","fr:fromages-rapes,en:cheeses,en:dairies"
1681,3 sachets d'Emmenthal franÃ§ais rÃ¢pÃ©,"fr:fromages-rapes,en:cow-cheeses,en:cheeses,en:dairies,fr:emmentals-rapes,en:emmentaler,fr:fromages-a-pate-pressee-cuite"
1682,Senseo Chocobreak,"en:beverages,en:dairies,en:hot-drinks,en:breakfasts"
1683,Senseo CafÃ© choco,"en:beverages,fr:cafes-en-dosettes,fr:cafes-moulus,fr:cafes,en:hot-drinks,en:breakfasts"
1684,ThÃ© Russian Earl Grey,"fr:thes-aromatises,en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1685,pain de mie,"fr:pains-de-mie,en:breads"
1686,Harrys American Sandwich 7 cÃ©rÃ©ales,"fr:pains-de-mie,fr:pains-de-mie-aux-cereales,en:breads"
1687,brioche tranchÃ©e,fr:brioches
1688,Burger Format GÃ©ant,"fr:pains-burger,fr:pains-speciaux,en:breads"
1689,Brioche TranchÃ©e 5 CÃ©rÃ©ales,fr:brioches
1690,"100% mie briochÃ© sans croÃ»te, 10 tranches","fr:pains-de-mie,en:breads"
1691,Harrys American Sandwich nature,"fr:pains-de-mie,en:breads"
1692,Brioche tranchÃ©e,fr:brioches
1693,Brioche tranchÃ©e,fr:brioches
1694,Brioche tranchÃ©e,fr:brioches
1695,Harrys American Sandwich complet,"fr:pains-de-mie,en:breads"
1696,Harry's - Extra Moelleux - Nature,"fr:pains-de-mie,en:breads"
1697,Pain de mie,"fr:pains-de-mie,en:breads"
1698,Doowap,"fr:brioches-au-chocolat,fr:brioches"
1699,Pain de mie complet,"fr:pains-de-mie,en:breads"
1700,Pain de mie - Toast brood,"fr:pains-de-mie,en:breads"
1701,Lipton - Yellow Label Tea,"fr:thes-noirs,en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1702,Yellow label tea,"fr:thes-noirs,en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1703,thÃ© Russian Earl Grey,"en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1704,ThÃ© vert menthe intense,"en:herbal-teas,en:beverages,en:teas,en:green-teas,en:hot-drinks"
1705,ThÃ© citron,"fr:thes-au-citron,en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1706,ThÃ© Caramel avec morceaux de caramel,"en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1707,Lipton - ThÃ© Vert Classique,"en:herbal-teas,en:beverages,en:teas,en:green-teas,en:hot-drinks,fr:preparation-pour-the"
1708,thÃ© vert Marrakech mint,"en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1709,"TchaÃ©, ThÃ© vert orient","en:green-teas,en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1710,ThÃ© du Soir LIPTON,
1711,thÃ© russian earl grey,"en:herbal-teas,en:beverages,en:teas,en:hot-drinks"
1712,Infusion Pomme Cannelle avec des morceaux de pomme,"en:herbal-teas,en:beverages,en:hot-drinks"
1713,Lipton - ThÃ© Vert - Citron,"en:herbal-teas,en:beverages,en:teas,en:green-teas,en:hot-drinks"
1714,Infusion Digestion LÃ©gÃ¨re,"en:herbal-teas,en:beverages,en:hot-drinks"
1715,Ice tea Liptonic,"en:beverages,en:sodas,fr:thes-glaces,en:carbonated-drinks"
1716,Ice Tea PÃªche,"en:beverages,en:sodas,fr:thes-glaces,en:carbonated-drinks"
1717,Lipton Ice Tea Saveur PÃªche ZÃ©ro Sucre,"fr:ice-tea-light,en:diet-drinks,en:beverages,fr:thes-glaces"
1718,Ice Tea,"en:beverages,fr:thes-glaces"
1719,Ice Tea Saveur pÃªche,"en:beverages,en:sodas,en:carbonated-drinks"
1720,Lipton Ice Tea Saveur PÃªche ZÃ©ro Sucres,fr:boissons-sans-alcool
1721,La Galette Charentaise FourrÃ©e mytrille,
1722,Cookies chocolat noisette bio,"en:biscuits,en:cookies"
1723,Pain d'Ã©pices au miel BIO,fr:pain-d-epice
1724,Galettes riz complet,fr:galettes-de-cereales
1725,Galettes 4 CÃ©rÃ©ales,"fr:galettes-de-cereales,en:cereals"
1726,Bjorg Pain complet 3 cÃ©rÃ©ales bio,fr:pain-complet
1727,Pain complet de seigle,"fr:pains-de-seigle,en:breads"
1728,Soja Dessert Chocolat Bio,"en:desserts,fr:desserts-au-soja"
1729,Soja Dessert Vanille Bio,"en:desserts,fr:desserts-au-soja"
1730,Le P'tit Nature Bio Bjorg,"en:cakes,en:desserts,en:biscuits,fr:le-p-tit-nature-bio,fr:bio,fr:gouter"
1731,Gayelord Hauser - Superlevure - 100 % levure de biÃ¨re,fr:levure-de-biere
1732,FourrÃ©s Chocolat noir BIO,fr:gateaux-fourres
1733,Gaufres au miel,en:waffles
1734,Soja vanille bio,fr:boisson-au-soja
1735,Boisson riz bio,fr:boisson-vegetale
1736,Bjorg - Muesli aux fruits bio,"fr:mueslis,fr:cereales-pour-petit-dejeuner,en:breakfasts"
1737,Lait d'amande bio,"fr:boisson-vegetale,fr:laits-vegetaux,en:milks,en:dairies,fr:laits-d-amande"
1738,FourrÃ©s framboises bio,en:biscuits
1739,Galettes chocolat Gayelord Hauser,"en:cakes,en:desserts,en:biscuits,fr:galettes-chocolat,fr:gouter"
1740,Superlevure,"fr:complement-alimentaire,fr:levures-de-biere"
1741,barre de rÃ©gime hyperprotÃ©inÃ©e noix de coco,fr:regime
1742,Soja Dessert Caramel Bio Bjorg,"en:desserts,fr:desserts-au-soja"
1743,Cranberry sans sucres ajoutÃ©s,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:concentrated-fruit-juices"
1744,Galette riz Complet sÃ©same,"en:cereals,en:rices"
1745,Bjorg douceur d'Ã©peautre bio,"fr:laits-vegetaux,en:milks,en:dairies"
1746,DÃ©lice Noisette Bio,"en:dairies,fr:laits-vegetaux,en:milks"
1747,Riz cuisine ,
1748,Gayelord Hauser Grenade,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,fr:dietetique"
1749,Quinoa Lentilles Bio Bjorg,"en:cereals,fr:quinoa-lentilles-bio,fr:quinoa,en:meals,fr:bio,fr:lentilles"
1750,Torsades Petit Ã‰peautre,"fr:pates-a-base-de-petit-epeautre,fr:torsades,en:pastas,fr:pates"
1751,Sirop d'Agave,"en:beverages,fr:sirops"
1752,CarrÃ©s coupe faim minceur Cacao Gayelord Hauser,"en:cakes,en:desserts,en:biscuits,fr:carres-coupe-faim-minceur-cacao"
1753,Bjorg - fourrÃ©s myrtilles bio,en:biscuits
1754,Cacao noisette Ã  tartiner bio,"fr:pates-a-tartiner,fr:pates-a-tartiner-aux-noisettes,fr:pates-a-tartiner-au-chocolat,en:spreads,en:sweet-spreads,fr:pates-a-tartiner-aux-noisettes-et-au-cacao,en:breakfasts"
1755,Tofu Nature Sachets fraÃ®cheur,fr:tofus
1756,Pomme poire france,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,fr:jus-multifruits"
1757,Muesli avoine chocolat,
1758,Galettes Epautre Son d'Avoine,fr:galettes-de-cereales
1759,Boisson Coco bio,"fr:laits-vegetaux,en:milks,fr:laits-de-coco,en:dairies"
1760,Eau de Coco Bio Bjorg,"fr:eau-de-coco-bio,fr:bio,fr:eau-de-coco"
1761,Poudre cristallisÃ©e Ã  base de bouleau - Xylitol,fr:edulcorants
1762,ThÃ© vert ligne au Litchi,"en:herbal-teas,en:beverages,fr:thes-verts-chinois,en:teas,en:green-teas,en:hot-drinks"
1763,Raviolis Ricotta Ã‰pinards,en:meals
1764,Riz complet Ã  poÃªler bio,"fr:riz-cargo,en:cereals,en:rices"
1765,Gayelord Hauser Goji,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,fr:dietetique"
1766,Barre de son d'avoine saveur amande Gayelord Hauser,"en:cereals,en:cakes,en:biscuits,fr:barre-de-son-d-avoine-saveur-amande,fr:son-d-avoine"
1767,Salade Lentilles et lÃ©gumes Bio Bjorg,"en:vegetables,fr:salades,en:fresh-vegetables,fr:salade-lentilles-et-legumes-bio,fr:bio,fr:salade-lentilles-et-legumes"
1768,Coulis de tomate Bio Bjorg,"en:groceries,fr:coulis-de-tomate-bio,fr:coulis-de-tomate,fr:sauces,fr:bio,fr:coulis,fr:sauces-tomate"
1769,Lait d'amande Bio,"fr:laits-vegetaux,en:milks,en:dairies,fr:laits-d-amande"
1770,BÃ¢ton de Berger Mini Nature,"fr:saucissons,fr:saucissons-secs-pur-porc,en:meats,en:prepared-meats"
1771,Noix de jambon,"en:hams,en:meats,en:prepared-meats"
1772,Coq'ailes Nature,"en:poultries,en:meats,en:meals"
1773,Coq'Ailes Mexicain,"en:poultries,en:meats,en:meals"
1774,Pain d'Ã©pices pur miel 57% en tranches,fr:pain-d-epices
1775,CrÃ¨me de Tomate sÃ©chÃ©e,"en:tomatoes,fr:tomates-sechees"
1776,PÃ¢te de tandoori,"fr:pates-d-epices,fr:pates-de-tandoori"
1777,CrÃ¨me de Citron - Lemon Curd,
1778,"Le Fromage FouettÃ© Madame LoÃ¯k, nature au sel de GuÃ©rande","en:cheeses,en:dairies"
1779,La quiche lorraine,"en:pies,fr:tartes-salees,fr:quiches,en:meals"
1780,Tagliatelles aux Å“ufs frais,en:pastas
1781,Gnocchi Ã  poÃªler,"fr:gnocchi,fr:pates"
1782,Gnocchi aux pommes de terre,fr:gnocchi
1783,Lunch box tortellini carbonara,"fr:plats-prepares-frais,en:fresh,en:meals,fr:tortellini-carbonara"
1784,Demi-Lune Aubergine Mozzarella,"fr:plats-prepares-frais,fr:pates-fraiches,en:fresh,en:pastas,fr:ravioli,fr:raviolis-frais,en:meals"
1785,Tortellini Ã  PoÃªler ChÃ¨vre Lardons,"fr:pates-fraiches,en:pastas,fr:tortellini"
1786,cubes Ã  poÃªler,fr:preparation-a-base-de-pomme-de-terre
1787,Lustucru - Ravioles Ã  PoÃªler,en:meals
1788,Gnocchi Ã  poÃªler Lustucru,"fr:pates-fraiches,en:pastas"
1789,Jambon beurre,en:sandwiches
1790,Fusilli Ã  la carbonara,"en:meals,fr:pates"
1791,Pastabox Fusilli au Saumon,"fr:pates-fraiches,en:pastas"
1792,Pastabox Nouilles chinoises au poulet et lÃ©gumes croquants,"fr:pates-fraiches,en:pastas"
1793,Sodebo Dolce Pizza Campanella,"fr:pizzas,en:meals"
1794,Pizza Style Bacon ChÃ¨vre,"fr:pizzas,en:meals"
1795,l'ovale chÃ¨vre affinÃ© lardons,"fr:pizzas-ovales,fr:pizzas,en:meals"
1796,So Gourmand ! Saumon fumÃ© crÃ¨me d'asperge Pain de mie au pavot,en:sandwiches
1797,Le suÃ©dois Poulet-Tandoori,"fr:sandwich-polaire,en:sandwiches"
1798,Maxi Poulet rÃ´ti cruditÃ©s,en:sandwiches
1799,"Whaou ! - Break-Up - Nappage choco, pÃ©pites choc'","en:cakes,fr:gouter"
1800,Energy Dark Dog,"fr:boissons-energisantes,en:beverages,en:sodas,en:carbonated-drinks"
1801,Cassoulet au confit de canard La Belle Chaurienne,"fr:cassoulet-au-confit-de-canard,fr:confits-de-canard,en:meals-with-meat,fr:plats-a-base-de-volaille,fr:cassoulets,en:meals,fr:plats-a-base-de-canards"
1802,Confit de Canard Pommes de terre Ã  la sarladaise La Belle Chaurienne,"fr:confits-de-canard,en:ducks,en:meals-with-meat,en:poultries,fr:confit-de-canard-pommes-de-terre-a-la-sarladaise,fr:plats-a-base-de-volaille,en:meats,fr:plats-a-base-de-canards,en:meals"
1803,Canard sauce au poivre vert et riz La Belle Chaurienne,"fr:plats-prepares-a-rechauffer-au-micro-ondes,en:meals"
1804,Saucisse de Toulouse aux Lentilles Vertes du Berry,en:meals
1805,Lait Demi-Ã©cremÃ©,"en:milks,fr:laits-demi-ecremes,en:dairies"
1806,Pur jus de pomme de Bretagne - Reflets de France,"en:apple-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars"
1807,Coquillettes,"fr:coquillettes,en:pastas,fr:pates"
1808,3 Pommes,"fr:compotes,en:desserts,fr:compotes-de-pomme"
1809,MÃ¢che,"en:vegetables,fr:salades,en:fresh-vegetables"
1810,Galette Riz complet,"fr:galettes-de-cereales,en:cereals,en:rices,fr:galettes-de-riz"
1811,Nectar Multifruits,"en:fruit-nectars,en:beverages,en:fruit-juices-and-nectars"
1812,Carrefour Eau Saveur Citron sans sucres sans calorie,"en:beverages,fr:eaux-aromatisees,en:waters"
1813,Limonade Light 0 sucres Carrefour,"fr:limonades,en:sodas,en:beverages,en:carbonated-drinks"
1814,coulis de tomate de provence,
1815,Carrefour jambon supÃ©rieur sans couenne,"en:hams,en:meats,en:prepared-meats"
1816,Boisson cacaotÃ©e,fr:poudre-de-chocolat
1817,Abricots ambrÃ©s,"fr:abricots-secs,en:dried-fruits"
1818,Chocolat en poudre Intense,"fr:chocolats-en-poudre,en:chocolates,en:candies,en:breakfasts"
1819,PurÃ©e de pommes de terre au lait entier Carrefour,"fr:purees,fr:puree-de-pommes-de-terre-au-lait-entier,fr:feculent"
1820,Ananas en morceaux au jus d'ananas Bio Carrefour,"en:desserts,fr:ananas-en-morceaux-au-jus-d-ananas-bio,fr:bio,fr:fruits-au-sirop,fr:gouter"
1821,"EmincÃ© de Saumon Atlantique fumÃ©, Ã  l'aneth et aromatisÃ©s citron","fr:saumons-fumes,en:seafood,en:smoked-fishes,en:fishes,fr:saumons-fumes-d-elevage,en:salmons"
1822,Asperges vertes,"fr:legumes-en-conserve,en:asparagus,en:vegetables,en:canned-foods,fr:asperges-vertes,en:vegetable-rods,fr:asperges-en-conserve"
1823,Blanquette de Veau et Riz,"fr:plats-prepares-a-rechauffer-au-micro-ondes,en:meals"
1824,PoÃªlÃ©e Paysanne,"en:frozen-foods,fr:plats-cuisines-surgeles"
1825,Sauce Grand Veneur,"en:groceries,fr:sauces,fr:sauce-cuisinee"
1826,Boisson soja saveur vanille Carrefour,"en:dairies,en:beverages,fr:laits-vegetaux,fr:laits-de-soja,en:milks,fr:boisson-soja-saveur-vanille,fr:soja"
1827,Boisson soja nature Carrefour,"en:dairies,en:beverages,fr:laits-vegetaux,fr:laits-de-soja,en:milks,fr:boisson-soja-nature,fr:soja"
1828,Carrefour LÃ©ger 11%,"en:cheeses,en:dairies,fr:camemberts,en:cow-cheeses,fr:fromages-a-pate-molle-a-croute-fleurie"
1829,PÃ©pites de Poire Noir,"en:desserts,en:chocolates,en:candies,fr:chocolats-noirs,fr:gouter"
1830,Lentilles vertes de France,"en:vegetables,fr:lentilles-seches,fr:legumes-secs,fr:lentilles-vertes"
1831,Orange 100% pur jus pressÃ©,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:orange-juices"
1832,Couscous Grain fin Carrefour,"en:vegetables,en:cereals,fr:couscous,fr:legumes-secs,fr:couscous-grain-fin,fr:semoule"
1833,Brownie Chocolat noisettes Carrefour,"en:desserts,en:cakes,en:biscuits,fr:brownie-chocolat-noisettes,fr:brownie,fr:gouter"
1834,Chocolat au lait du pays alpin,"fr:chocolats-au-lait,en:chocolates,en:candies"
1835,Chocolat dessert,"fr:chocolats-dessert,en:chocolates,en:candies,fr:chocolats-noirs"
1836,Rosette,"fr:saucissons,fr:rosettes,en:meats,en:prepared-meats"
1837,Riz ParfumÃ© Basmati,"fr:riz-parfumes,fr:riz-long-grain,en:cereals,en:rices"
1838,Milk-Shake substitut de repas saveur chocolat Carrefour,"en:beverages,en:desserts,fr:milk-shake-substitut-de-repas-saveur-chocolat,fr:gouter,fr:milk-shake"
1839,Sardines Ã  l'huile d'olive vierge extra Carrefour,"en:seafood,en:canned-foods,fr:sardines-a-l-huile-d-olive,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
1840,Sardines Ã  l'huile d'olive vierge extra et au citron,"en:seafood,en:canned-foods,fr:sardines-a-l-huile-d-olive,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
1841,PrÃ©paration pour pancakes,"en:desserts,fr:preparations-pour-dessert"
1842,Ultra Moelleux,"fr:pains-de-mie,fr:pains-de-mie-complet,en:breads"
1843,Ultra moelleux  cÃ©rÃ©ales Carrefour,"fr:pains-de-mie,en:breads"
1844,Gaufres au miel,en:waffles
1845,Nouilles Chinoises,"en:pastas,fr:pates-seches"
1846,Galettes de riz,"fr:galettes-de-cereales,fr:galettes-de-riz"
1847,Gingembre confit,fr:gingembre
1848,Carrefour Pains SpÃ©ciaux Complets,fr:muffins-complets
1849,Sandwich au pain de mie complet garnie de poulet,
1850,"Jus de raisin, de cranberry et purÃ©e de framboise 100% pur fruit pressÃ© Carrefour","en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:grape-juices,fr:de-cranberry-et-puree-de-framboise-100-pur-fruit-presse"
1851,Carrefour - Saumon FumÃ©,"fr:saumons-fumes,en:seafood,en:smoked-fishes,en:fishes,en:salmons"
1852,Desserts de fruits Pomme,"fr:compotes,en:desserts,fr:compotes-de-pomme"
1853,Dessert de fruits Pomme-Poire x4 Carrefour,"en:desserts,fr:compotes,fr:dessert-de-fruits-pomme-poire"
1854,Dessert de fruits Pomme-Abricot x4 Carrefour,"en:desserts,fr:compotes,fr:dessert-de-fruits-pomme-abricot"
1855,Dessert de fruits Pomme-Banane x4 Carrefour,"en:desserts,fr:compotes,fr:dessert-de-fruits-pomme-banane"
1856,Lasagnes Ã  garnir,"fr:lasagnes-a-garnir,en:pastas"
1857,Cuillers DÃ©gustation aux oeufs frais,en:biscuits
1858,10 Å“ufs frais,"fr:oeufs,en:farming-products"
1859,Oeufs de poules Ã©levÃ©es en Plein air ,"fr:oeufs-label-rouge,fr:oeufs,en:farming-products,fr:oeufs-labellises,en:labeled-products,fr:oeufs-plein-air,fr:produits-label-rouge"
1860,Chocolat blanc Ã  la noix de coco et aux amandes brisÃ©es Carrefour,"fr:chocolats-blancs,en:desserts,en:chocolates,en:candies,fr:gouter"
1861,Yaourt aux fruits mixÃ©s,"en:stirred-yogurts,en:yogurts,en:dairies,en:fruit-yogurts"
1862,Carrefour - Vinaigre Balsamique de MolÃ¨ne,"en:vinegars,en:balsamic-vinegars"
1863,8 galettes de riz nappÃ©es de chocolat noir Bio Carrefour,"fr:galettes-de-cereales,en:desserts,fr:galettes-de-riz-nappees-de-chocolat-noir,fr:galettes-de-riz,fr:bio,fr:gouters"
1864,Couscous aux Ã©pices Carrefour,"en:cereals,fr:couscous,fr:couscous-aux-epices,fr:semoule"
1865,Palmiers au beurre et au fromage,"fr:biscuits-feuilletes,fr:gateaux-aperitifs,fr:palmiers-biscuits,en:biscuits"
1866,Huile de colza vierge premiÃ¨re pression Ã  froid,
1867,Yaourts nature au lait entier x12 Bio Carrefour,"en:yogurts,en:dairies"
1868,Barres de rÃ©gime saveur chocolat blanc enrobÃ©es de chocolat au lait Carrefour,"en:desserts,en:cakes,en:biscuits,fr:barres-de-regime-saveur-chocolat-blanc-enrobees-de-chocolat-au-lait,fr:gouter"
1869,Barres de rÃ©gime saveur noix de coco enrobÃ©es de chocolat au lait Carrefour,"en:desserts,en:cakes,en:biscuits,fr:barres-de-regime-saveur-noix-de-coco-enrobees-de-chocolat-au-lait,fr:gouter"
1870,"Saucisse et sa purÃ©e, sauce aux 2 moutardes","fr:plats-prepares-frais,en:fresh,fr:plats-prepares-a-rechauffer-au-micro-ondes,en:meals"
1871,"MÃ©lange de cÃ©rÃ©ales & lÃ©gumes secs BlÃ©, soja, lentilles corail, quinoa rouge Carrefour","en:vegetables,fr:lentilles-seches,en:cereals,fr:melange-de-cereales-legumes-secs-ble,fr:lentilles-corail,fr:legumes-secs,fr:quinoa-rouge,fr:soja"
1872,CrÃ¨me anglaise,fr:creme-anglaise
1873,Rillettes Thon,"fr:rillettes-de-thon,en:rillettes,en:seafood,en:tunas,fr:rillettes-de-poissons,en:fishes,en:meats,en:prepared-meats"
1874,Pesto Verde,"fr:sauces-pour-pates,en:groceries,fr:sauces,fr:sauces-pesto"
1875,Mini-marbrÃ©s Carrefour Au chocolat,en:cakes
1876,Lait demi-Ã©crÃ©mÃ©,"en:milks,fr:laits-demi-ecremes,en:dairies,fr:laits-uht"
1877,Yaourt Bifidus Fraise Carrefour,"en:yogurts,en:dairies"
1878,LÃ©gumes et volaille Ã  la Basquaise Carrefour Baby,"en:baby-foods,fr:des-18-mois,fr:menus-viandes-pour-bebe,fr:plats-principaux-pour-bebe"
1879,MÃ¢che,"en:vegetables,fr:salades,en:fresh-vegetables,fr:mache"
1880,ComtÃ© affinÃ© 5 mois minimum,"fr:produits-aoc,fr:fromages-labellises,en:french-cheeses,fr:comte,en:cheeses,fr:fromage-a-pate-pressee-cuite,en:dairies,en:labeled-products,fr:fromages-aoc"
1881,Pruneaux gÃ©ants Bio Carrefour,"en:fruits,en:dried-fruits,fr:pruneaux-geants,fr:bio"
1882,Pruneaux d'Agen trÃ¨s gros dÃ©noyautÃ©s,"fr:pruneaux,en:dried-fruits,fr:pruneaux-d-agen"
1883,Galettes bretonnes aux pÃ©pites de chocolat,en:biscuits
1884,Saucisses aux lentilles cuisinÃ©es,"en:canned-foods,fr:plats-prepares-en-conserve,en:meals,fr:lentilles-preparees"
1885,Saucisses aux lentilles cuisinÃ©es,"en:canned-foods,fr:plats-prepares-en-conserve,en:meals,fr:lentilles-preparees"
1886,SablÃ© Ã  la figue,"en:biscuits,fr:biscuit-fourre,fr:produit-a-la-figue"
1887,Lait Ã©crÃ©mÃ© Carrefour,"en:milks,fr:laits-ecremes,en:dairies"
1888,Lait demi-Ã©crÃ©mÃ©,"en:milks,fr:laits-demi-ecremes,en:dairies,fr:laits-uht"
1889,Tagliatelles fraÃ®ches,"fr:tagliatelles,fr:pates-fraiches,en:pastas"
1890,GoÃ»ters dorÃ©s pocket Carrefour,"en:desserts,en:chocolates,en:biscuits,en:candies,fr:gouters-dores-pocket,fr:gouter"
1891,Pommes poires potiron,"fr:compotes,en:desserts"
1892,Saumon fumÃ© d'Ecosse,"fr:saumons-fumes,en:seafood,en:smoked-fishes,en:fishes,fr:saumons-fumes-d-elevage,en:salmons"
1893,Compote Pommes Poires Carrefour,"fr:compotes-pommes-poires,fr:compotes,en:desserts,fr:compotes-de-pomme,fr:gouter"
1894,Pommes,"fr:compotes,en:desserts,fr:compotes-de-pomme"
1895,Compote Pommes Vanille Carrefour,"fr:compotes,en:desserts,fr:compote-pommes-vanille,fr:gouter"
1896,Chips classiques x6,"en:chips-and-fries,fr:chips-de-pommes-de-terre,fr:chips-de-pommes-de-terre-a-l-huile-de-tournesol,fr:chips,fr:aperitif"
1897,Chips Classic,"en:chips-and-fries,fr:chips-de-pommes-de-terre,fr:chips-de-pommes-de-terre-a-l-huile-de-tournesol,fr:chips,fr:aperitif"
1898,Carrefour Chips recette Ã  l'ancienne,"en:chips-and-fries,fr:chips,fr:aperitif"
1899,Petits Suisses,"en:cheeses,en:dairies,fr:fromages-a-pate-fraiche"
1900,Tiramisu,"en:fresh,fr:tiramisu"
1901,snack poppÃ© [Ã  base de soja & pomme de terre] saveur sel & poivre,fr:snack-aperitif
1902,Pain GrillÃ© Froment,fr:pain-grille
1903,Lait demi Ã©crÃ©mÃ© stÃ©rilisÃ© U.H.T,"en:milks,fr:laits-demi-ecremes,en:dairies"
1904,Helior orange,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:orange-juices"
